kayttajaId,kayttajanIstuntoId,tiiminTaso,alustaTyyppi,laskuri_peliklikkaukset,laskuri_osumat,laskuri_ostot,avg_hinta
2178,20694,6,mobile,97,14,0,0
962,20695,6,mobile,119,14,0,0
108,20696,6,mobile,122,15,0,0
1001,20697,6,laptop,107,17,0,0
2227,20698,6,mobile,122,14,2,10.00
1953,20699,6,desktop,112,11,1,1.00
1073,20700,6,laptop,126,13,0,0
591,20701,6,desktop,127,13,0,0
210,20702,6,laptop,146,14,2,3.00
2040,20703,6,laptop,154,13,0,0
1880,20704,6,desktop,139,15,1,1.00
1043,20705,6,mobile,133,12,0,0
723,20706,6,mobile,125,19,0,0
289,20707,6,mobile,160,20,0,0
366,20708,6,laptop,149,15,0,0
2113,20709,6,mobile,149,16,2,15.00
1926,20710,6,laptop,175,11,1,3.00
1591,20711,6,mobile,184,24,0,0
827,20712,6,mobile,172,15,3,11.67
2262,20713,6,laptop,176,21,0,0
935,20714,6,mobile,203,25,0,0
1099,20715,6,mobile,171,18,0,0
1890,20716,6,laptop,192,21,0,0
1389,20717,6,desktop,183,18,0,0
1820,20718,6,mobile,185,16,0,0
1485,20719,6,mobile,133,12,0,0
1318,20720,6,mobile,144,15,1,20.00
757,20721,6,laptop,135,7,0,0
810,20722,6,laptop,112,11,3,4.67
1278,20723,6,desktop,142,20,0,0
2030,20724,6,desktop,118,12,0,0
1393,20725,6,other_device,136,17,2,5.50
448,20726,6,laptop,129,10,0,0
1049,20727,6,desktop,148,20,1,5.00
143,20728,6,laptop,138,10,0,0
726,20729,6,mobile,141,11,2,15.00
1121,20730,6,mobile,134,14,0,0
1863,20731,6,laptop,63,9,0,0
881,20732,6,mobile,59,3,1,20.00
1173,20733,6,mobile,72,11,0,0
2004,20734,6,mobile,60,4,0,0
1059,20735,6,laptop,67,16,4,3.00
1326,20736,6,mobile,82,9,0,0
2231,20737,6,mobile,68,8,0,0
181,20738,6,laptop,87,7,0,0
2139,20739,6,laptop,61,5,1,2.00
1740,20740,6,desktop,84,9,1,1.00
670,20741,6,mobile,59,8,1,3.00
539,20742,6,desktop,59,10,0,0
1433,20743,6,laptop,69,7,0,0
1538,20744,6,mobile,59,7,1,2.00
1104,20745,6,mobile,68,4,0,0
123,20746,6,laptop,78,4,0,0
769,20747,6,laptop,73,8,0,0
1687,20748,6,laptop,72,6,2,1.50
598,20749,6,mobile,76,12,0,0
547,20750,6,other_device,78,7,0,0
767,20751,6,laptop,83,15,2,10.50
770,20752,6,mobile,96,13,2,12.50
782,20753,6,mobile,108,10,0,0
1042,20754,6,laptop,100,15,1,3.00
2379,20755,6,laptop,108,13,0,0
1026,20756,6,mobile,107,11,1,10.00
178,20757,6,mobile,118,19,0,0
1234,20758,6,laptop,99,18,0,0
165,20759,6,mobile,114,16,1,20.00
1436,20760,6,laptop,102,11,1,3.00
1229,20761,6,laptop,116,11,0,0
243,20762,6,other_device,98,10,6,1.33
1163,20763,6,laptop,97,10,2,2.00
1320,20764,6,mobile,122,12,1,10.00
2221,20765,6,mobile,114,15,2,12.50
306,20766,6,desktop,129,18,1,1.00
2285,20767,6,mobile,125,15,2,20.00
2389,20768,6,laptop,127,13,0,0
2297,20769,6,laptop,124,14,0,0
446,20770,6,other_device,107,14,0,0
1383,20771,6,desktop,123,17,0,0
1612,20772,6,laptop,132,12,0,0
1003,20773,6,desktop,120,15,0,0
1528,20774,6,mobile,118,10,0,0
2355,20775,6,mobile,140,16,3,13.33
867,20776,6,mobile,124,16,0,0
1381,20777,6,laptop,151,10,0,0
801,20778,6,mobile,159,24,0,0
2133,20779,6,laptop,142,14,4,4.00
2029,20780,6,mobile,141,19,1,5.00
931,20781,6,desktop,133,12,2,1.00
2251,20782,6,mobile,149,14,0,0
439,20783,6,mobile,156,9,2,12.50
2088,20784,6,laptop,132,11,0,0
744,20785,6,desktop,146,14,0,0
600,20786,6,mobile,132,14,0,0
511,20787,6,mobile,123,20,1,20.00
1471,20788,6,mobile,128,19,1,20.00
1085,20789,6,desktop,135,11,1,1.00
1645,20790,6,peliluola,127,15,1,2.00
841,20791,6,mobile,152,18,0,0
1510,20792,6,mobile,132,13,0,0
1227,20793,6,laptop,149,16,0,0
409,20794,6,mobile,150,18,1,20.00
1644,20795,6,laptop,122,11,0,0
585,20796,6,mobile,146,13,2,12.50
83,20797,6,laptop,133,15,2,3.00
462,20798,6,laptop,137,13,0,0
1669,20799,6,mobile,151,22,0,0
212,20800,6,laptop,169,22,2,3.00
1844,20801,6,laptop,128,16,0,0
920,20802,6,laptop,137,18,0,0
590,20803,6,mobile,171,20,3,13.33
1690,20804,6,other_device,136,12,1,2.00
1548,20805,6,laptop,136,18,1,5.00
708,20806,6,mobile,65,12,0,0
1588,20807,6,laptop,75,7,3,3.00
1631,20808,6,desktop,70,5,0,0
28,20809,6,mobile,77,6,0,0
1567,20810,6,laptop,85,11,2,11.50
1997,20811,6,laptop,78,7,2,2.00
1029,20812,6,mobile,97,8,0,0
504,20813,6,mobile,66,10,1,10.00
101,20814,6,peliluola,75,6,0,0
1367,20815,6,desktop,66,4,1,1.00
1157,20816,6,laptop,71,5,0,0
68,20817,6,laptop,68,9,2,3.00
1544,20818,6,mobile,70,10,0,0
1720,20819,6,mobile,66,2,0,0
564,20820,6,other_device,69,5,1,1.00
846,20821,6,mobile,67,7,0,0
2009,20822,6,mobile,60,11,1,5.00
2084,20823,6,mobile,77,9,1,10.00
1017,20824,6,mobile,64,11,0,0
926,20825,6,laptop,89,17,0,0
1559,20826,6,laptop,119,15,0,0
1315,20827,6,desktop,109,9,0,0
2028,20828,6,mobile,101,9,0,0
12,20829,6,mobile,95,12,2,11.00
736,20830,6,laptop,90,10,2,3.00
669,20831,6,laptop,110,11,0,0
473,20832,6,mobile,121,18,2,7.50
1360,20833,6,mobile,106,13,1,20.00
441,20834,6,mobile,102,12,0,0
1721,20835,6,desktop,98,10,0,0
910,20836,6,desktop,102,12,0,0
426,20837,6,laptop,124,15,2,2.50
1664,20838,6,desktop,176,24,0,0
1162,20839,6,desktop,163,24,2,3.00
639,20840,6,peliluola,134,22,0,0
109,20841,6,mobile,177,18,0,0
1164,20842,6,mobile,172,11,0,0
34,20843,6,mobile,161,19,1,20.00
2330,20844,6,laptop,175,26,0,0
851,20845,6,mobile,163,16,0,0
982,20846,6,mobile,119,12,0,0
1516,20847,6,desktop,122,14,3,2.33
859,20848,6,laptop,124,10,0,0
1610,20849,6,mobile,138,10,0,0
1665,20850,6,other_device,141,14,0,0
1675,20851,6,mobile,127,14,0,0
2219,20852,6,mobile,119,18,0,0
1682,20853,6,mobile,146,8,0,0
943,20854,6,mobile,136,22,2,10.00
420,20855,6,desktop,146,24,1,1.00
292,20856,6,desktop,164,22,0,0
899,20857,6,desktop,149,18,0,0
1613,20858,6,mobile,160,18,0,0
1697,20859,6,mobile,154,21,3,9.00
1093,20860,6,laptop,150,15,2,3.00
113,20861,6,desktop,141,12,2,1.50
720,20862,6,desktop,155,15,0,0
180,20863,6,laptop,141,7,0,0
1161,20864,6,laptop,142,11,3,3.67
1370,20865,6,mobile,93,12,1,3.00
489,20866,6,mobile,82,13,0,0
422,20867,6,laptop,9,0,0,0
1856,20868,6,other_device,92,11,2,1.00
1264,20869,6,other_device,86,11,2,1.00
2354,20870,6,mobile,85,10,0,0
93,20871,6,mobile,86,5,0,0
1307,20872,6,desktop,66,8,2,1.00
455,20873,6,laptop,88,14,2,3.00
1201,20874,6,mobile,93,11,0,0
717,20875,6,desktop,74,9,2,1.00
765,20876,6,mobile,79,6,4,20.00
715,20877,6,mobile,81,13,1,20.00
2000,20878,6,laptop,81,11,0,0
1484,20879,6,laptop,78,10,3,2.33
497,20880,6,laptop,86,11,1,2.00
872,20881,6,mobile,122,11,0,0
1270,20882,6,mobile,115,19,0,0
62,20883,6,laptop,124,16,1,5.00
478,20884,6,mobile,134,19,0,0
1688,20885,6,mobile,123,14,0,0
160,20886,6,mobile,1,0,0,0
2132,20887,6,mobile,119,16,0,0
367,20888,6,desktop,120,15,3,1.00
199,20889,6,mobile,134,10,0,0
1081,20890,6,mobile,129,15,0,0
1410,20891,6,mobile,139,19,0,0
25,20892,6,peliluola,78,11,0,0
1525,20893,6,mobile,83,14,1,10.00
1790,20894,6,laptop,93,12,0,0
1473,20895,6,mobile,89,15,0,0
1429,20896,6,mobile,61,6,0,0
787,20897,6,laptop,76,8,0,0
223,20898,6,laptop,88,7,0,0
253,20899,6,laptop,100,10,0,0
65,20900,6,laptop,93,14,2,5.50
908,20901,6,peliluola,81,8,0,0
1771,20902,6,mobile,92,12,2,3.50
358,20903,6,laptop,69,11,2,11.50
326,20904,6,laptop,90,13,0,0
2282,20905,6,laptop,79,4,0,0
1356,20906,6,laptop,92,11,0,0
940,20907,6,mobile,89,13,0,0
487,20908,6,mobile,109,8,0,0
1191,20909,6,mobile,97,13,0,0
343,20910,6,desktop,117,15,1,1.00
751,20911,6,laptop,94,10,0,0
706,20912,6,mobile,89,11,0,0
1304,20913,6,peliluola,118,16,0,0
710,20914,6,laptop,100,8,0,0
595,20915,6,mobile,103,13,0,0
1457,20916,6,desktop,113,15,1,1.00
2248,20917,6,other_device,110,15,2,3.00
1989,20918,6,mobile,89,14,0,0
1100,20919,6,mobile,123,16,0,0
1769,20920,6,mobile,235,38,2,11.50
1821,20921,6,desktop,248,19,0,0
2048,20922,6,mobile,237,25,0,0
2254,20923,6,laptop,235,26,3,3.00
1841,20924,6,peliluola,220,30,0,0
653,20925,6,mobile,225,21,0,0
344,20926,6,mobile,115,13,0,0
1928,20927,6,laptop,120,11,0,0
2053,20928,6,laptop,121,13,0,0
1214,20929,6,other_device,118,7,0,0
2051,20930,6,mobile,111,17,0,0
1628,20931,6,laptop,117,8,0,0
2157,20932,6,laptop,127,9,0,0
1668,20933,6,laptop,120,8,0,0
365,20934,6,laptop,104,13,0,0
1546,20935,6,laptop,93,6,0,0
902,20936,6,laptop,116,10,0,0
2190,20937,6,desktop,119,13,3,1.00
1811,20938,6,mobile,116,11,2,15.00
2361,20939,6,mobile,109,17,0,0
1035,20940,6,laptop,102,7,0,0
1404,20941,6,peliluola,109,10,3,2.00
2382,20942,6,laptop,103,13,0,0
1430,20943,6,mobile,104,8,0,0
2218,20944,6,laptop,98,19,1,10.00
244,20945,6,laptop,108,9,3,2.00
1576,20946,6,laptop,90,12,0,0
1412,20947,6,laptop,103,11,0,0
997,20948,6,laptop,111,9,1,20.00
403,20949,6,mobile,100,17,2,20.00
1945,20950,6,desktop,109,16,1,1.00
2244,20951,6,mobile,76,16,1,5.00
2136,20952,6,mobile,86,13,0,0
1900,20953,6,desktop,194,17,0,0
309,20954,6,desktop,170,17,0,0
1387,20955,6,laptop,11,1,0,0
1742,20956,6,laptop,159,11,0,0
2359,20957,6,mobile,152,28,1,10.00
1501,20958,6,laptop,148,12,0,0
81,20959,6,laptop,129,15,0,0
864,20960,6,laptop,166,15,0,0
84,20961,6,laptop,167,24,1,2.00
1403,20962,6,mobile,147,21,2,20.00
2203,20963,6,laptop,126,15,0,0
1368,20964,6,mobile,105,11,0,0
845,20965,6,laptop,113,24,0,0
1057,20966,6,other_device,93,8,0,0
456,20967,6,laptop,122,11,0,0
1243,20968,6,desktop,123,15,0,0
1028,20969,6,other_device,85,13,0,0
2318,20970,6,laptop,115,10,0,0
1732,20971,6,mobile,124,26,4,12.50
1777,20972,6,laptop,115,10,0,0
689,20973,6,laptop,119,10,0,0
1376,20974,6,desktop,130,14,0,0
2333,20975,6,laptop,293,36,0,0
1972,20976,6,peliluola,318,31,0,0
1639,20977,6,mobile,304,38,3,16.67
228,20978,6,laptop,303,38,0,0
2177,20979,6,mobile,150,22,0,0
1142,20980,6,mobile,135,13,0,0
1282,20981,6,laptop,179,21,0,0
417,20982,6,laptop,147,18,2,4.00
2078,20983,6,desktop,131,20,0,0
2230,20984,6,laptop,152,24,0,0
252,20985,6,mobile,160,12,0,0
956,20986,6,mobile,44,6,1,20.00
1489,20987,6,mobile,140,11,1,20.00
508,20988,6,laptop,140,12,1,5.00
2067,20989,6,laptop,144,10,0,0
1966,20990,6,mobile,185,28,1,10.00
1535,20991,6,mobile,218,29,1,20.00
1206,20992,6,laptop,180,30,1,3.00
352,20993,6,mobile,183,17,3,16.67
896,20994,6,desktop,188,17,2,1.00
741,20995,6,laptop,186,19,0,0
333,20996,6,mobile,200,29,2,15.00
819,20997,6,mobile,93,12,0,0
1756,20998,6,laptop,79,9,1,1.00
2120,20999,6,mobile,90,11,0,0
1640,21000,6,mobile,97,13,0,0
209,21001,6,peliluola,93,14,0,0
649,21002,6,other_device,92,6,0,0
630,21003,6,mobile,103,9,0,0
437,21004,6,mobile,85,7,0,0
412,21005,6,mobile,88,14,3,20.00
1256,21006,6,mobile,80,6,0,0
1522,21007,6,laptop,79,11,1,3.00
1609,21008,6,desktop,84,10,2,6.00
9,21009,6,mobile,82,14,0,0
1103,21010,6,laptop,102,15,0,0
1691,21011,6,mobile,89,7,0,0
2368,21012,6,mobile,94,6,1,5.00
2263,21013,6,mobile,118,12,0,0
1,21014,6,laptop,120,11,2,2.50
2197,21015,6,mobile,113,13,0,0
184,21016,6,mobile,91,10,0,0
2212,21017,6,laptop,120,15,1,5.00
2032,21018,6,desktop,103,15,3,2.33
97,21019,6,laptop,113,18,1,2.00
1804,21020,6,mobile,91,16,1,20.00
277,21021,6,mobile,115,7,0,0
1744,21022,6,other_device,113,10,2,1.00
2278,21023,6,laptop,95,13,2,5.00
1289,21024,6,mobile,113,11,0,0
1793,21025,6,laptop,142,14,1,10.00
2306,21026,6,laptop,131,14,3,9.33
2252,21027,6,mobile,122,12,0,0
2092,21028,6,mobile,105,12,4,11.25
1199,21029,6,mobile,124,8,0,0
1684,21030,6,mobile,116,10,0,0
1630,21031,6,mobile,115,20,0,0
947,21032,6,desktop,116,13,0,0
1498,21033,6,other_device,118,14,0,0
703,21034,6,laptop,120,11,0,0
555,21035,6,laptop,132,16,0,0
1148,21036,6,desktop,134,20,0,0
2256,21098,4,laptop,401,39,0,0
461,21099,4,mobile,312,32,0,0
957,21100,4,laptop,436,50,0,0
1521,21140,6,desktop,133,16,0,0
542,21179,6,mobile,118,14,0,0
1816,21209,6,peliluola,158,15,1,10.00
755,21210,6,mobile,92,8,0,0
347,21211,3,mobile,49,2,0,0
229,21212,1,peliluola,468,64,0,0
1011,21257,3,laptop,78,5,1,2.00
754,21274,6,laptop,159,18,0,0
1615,21275,6,laptop,136,14,1,2.00
2209,21276,6,laptop,132,17,0,0
1909,21277,6,laptop,139,13,0,0
73,21278,6,mobile,140,11,0,0
1919,21279,6,laptop,140,16,0,0
1495,21280,6,mobile,169,30,2,10.00
1584,21281,6,desktop,148,16,0,0
1667,21282,6,mobile,125,11,0,0
2174,21283,6,mobile,147,12,0,0
1930,21292,6,desktop,121,7,0,0
1480,21293,6,laptop,120,15,0,0
575,21294,3,mobile,37,4,0,0
821,21363,6,desktop,62,9,0,0
1746,21364,4,mobile,175,18,0,0
10,21397,3,other_device,832,100,0,0
1434,21408,5,laptop,300,40,0,0
2056,21409,2,laptop,378,35,0,0
1246,21410,1,desktop,479,64,0,0
256,21434,3,laptop,354,37,1,20.00
404,21448,3,laptop,346,32,0,0
663,21498,6,laptop,95,13,0,0
1602,21499,6,laptop,112,8,0,0
1579,21580,4,mobile,173,21,0,0
2343,21615,4,laptop,211,24,0,0
605,21616,4,laptop,228,24,0,0
2295,21617,4,other_device,202,25,3,1.00
2012,21618,4,desktop,208,19,0,0
1012,21627,4,mobile,189,23,0,0
1808,21670,3,laptop,97,10,0,0
375,21727,4,mobile,572,68,3,15.00
1342,21728,4,peliluola,547,53,0,0
1957,21739,3,laptop,274,31,1,5.00
711,21765,4,peliluola,6,1,0,0
604,21836,5,other_device,199,25,0,0
1944,21837,5,laptop,196,20,0,0
498,21838,5,laptop,198,16,3,11.00
1306,21839,5,laptop,220,27,0,0
711,21840,5,peliluola,221,35,1,5.00
808,21866,6,laptop,232,21,2,3.00
799,21867,1,laptop,90,9,0,0
1735,21909,5,laptop,19,3,0,0
1937,21910,4,laptop,2,1,0,0
579,21933,1,laptop,306,43,1,1.00
1775,21960,6,laptop,106,9,0,0
1915,21968,5,mobile,218,28,0,0
1500,21969,5,laptop,248,18,0,0
2344,21970,5,laptop,221,22,0,0
1837,21971,5,mobile,220,26,3,15.00
1946,21972,5,laptop,217,23,2,4.00
1937,21973,5,laptop,217,19,1,2.00
1000,22012,5,mobile,285,40,1,3.00
1355,22013,5,laptop,318,37,0,0
1369,22014,5,mobile,268,31,0,0
2386,22026,6,laptop,83,11,1,3.00
494,22027,4,other_device,134,18,0,0
419,22042,6,peliluola,86,4,0,0
1044,22047,2,mobile,312,45,1,20.00
1125,22048,2,laptop,314,36,0,0
530,22056,3,laptop,238,22,0,0
1005,22085,6,peliluola,36,5,1,2.00
730,22125,4,desktop,147,16,0,0
1097,22126,4,mobile,148,20,0,0
16,22127,4,mobile,140,15,0,0
2365,22128,4,desktop,161,25,1,1.00
2044,22129,4,mobile,129,13,0,0
347,22130,4,mobile,133,11,0,0
575,22131,4,mobile,144,15,0,0
1321,22137,6,mobile,86,9,2,11.50
2366,22178,4,mobile,166,19,0,0
399,22200,5,laptop,534,63,2,6.50
1760,22201,5,laptop,525,63,2,11.50
17,22207,6,laptop,70,8,0,0
2241,22208,4,mobile,118,12,0,0
1055,22244,3,desktop,164,18,0,0
1624,22298,6,laptop,99,9,2,6.50
826,22399,6,mobile,74,11,0,0
1279,22400,6,laptop,73,8,3,2.67
2340,22401,4,mobile,112,15,0,0
436,22487,6,laptop,434,50,0,0
2255,22488,6,laptop,479,49,0,0
392,22489,6,laptop,452,44,0,0
1418,22490,6,other_device,511,51,0,0
897,22491,6,laptop,528,67,0,0
2307,22503,6,mobile,281,25,0,0
1759,22504,6,mobile,270,31,1,20.00
23,22505,6,laptop,254,30,0,0
2142,22506,6,laptop,244,30,0,0
37,22507,6,desktop,274,24,0,0
745,22517,6,mobile,117,9,0,0
1225,22558,3,desktop,30,6,0,0
625,22585,6,mobile,68,11,0,0
638,22586,6,laptop,79,3,0,0
620,22642,5,mobile,15,4,0,0
103,22668,2,desktop,235,26,0,0
799,22669,2,laptop,248,30,0,0
1891,22700,4,mobile,65,5,0,0
1708,22701,2,mobile,227,25,0,0
966,22774,4,mobile,152,15,0,0
800,22775,4,desktop,139,16,0,0
1823,22776,4,mobile,153,17,0,0
1087,22777,4,peliluola,156,18,1,20.00
923,22778,4,laptop,129,9,0,0
206,22779,4,laptop,141,16,0,0
1069,22780,4,desktop,162,17,0,0
1011,22781,4,laptop,150,13,5,3.00
74,22790,6,mobile,52,7,0,0
986,22791,5,desktop,263,23,0,0
996,22792,1,other_device,516,59,1,1.00
688,22895,6,desktop,68,2,0,0
2259,22933,3,other_device,310,40,0,0
418,22934,3,mobile,331,33,0,0
290,22935,3,other_device,315,24,0,0
1089,22961,6,desktop,50,3,1,2.00
2168,22984,6,laptop,88,11,0,0
1991,22985,4,mobile,82,8,0,0
915,23026,6,mobile,86,9,1,5.00
2357,23027,1,mobile,366,36,0,0
1166,23061,6,mobile,101,11,0,0
2090,23131,6,mobile,55,6,0,0
229,23151,2,peliluola,770,81,0,0
579,23174,2,laptop,767,81,0,0
887,23185,3,laptop,13,1,0,0
1111,23192,5,laptop,326,34,1,10.00
832,23193,5,mobile,290,22,0,0
1090,23194,5,mobile,320,29,1,5.00
2106,23195,5,mobile,331,38,0,0
1477,23196,4,mobile,473,67,0,0
1016,23264,6,desktop,130,17,1,2.00
855,23265,6,mobile,109,13,3,20.00
2267,23266,6,other_device,124,15,0,0
2081,23267,6,laptop,125,16,1,10.00
388,23268,6,mobile,123,27,1,10.00
1422,23269,6,laptop,105,7,3,8.67
191,23270,6,laptop,135,20,0,0
1681,23271,6,peliluola,115,15,2,2.50
1079,23272,6,laptop,120,11,0,0
620,23273,6,mobile,128,13,3,16.67
168,23274,4,mobile,176,25,0,0
1141,23275,4,laptop,194,21,0,0
1537,23276,4,laptop,180,24,0,0
1676,23277,4,desktop,52,7,0,0
887,23278,4,laptop,174,17,1,3.00
971,23279,4,laptop,137,19,2,3.00
1298,23280,4,mobile,136,17,0,0
1068,23281,4,other_device,134,19,0,0
2043,23282,4,laptop,135,17,0,0
1808,23283,4,laptop,152,13,0,0
1225,23284,4,desktop,149,15,0,0
2269,23337,3,desktop,182,18,0,0
2056,23338,3,laptop,775,82,0,0
1246,23339,2,desktop,906,81,0,0
1338,23429,6,mobile,109,13,3,16.67
2017,23462,4,laptop,649,58,0,0
530,23463,4,laptop,642,63,0,0
2324,23472,5,laptop,315,21,0,0
0,23473,1,mobile,237,28,0,0
1809,23480,5,laptop,318,41,0,0
1730,23481,5,laptop,334,37,1,3.00
186,23482,5,laptop,314,32,1,3.00
1891,23483,5,mobile,54,8,0,0
1018,23501,5,desktop,330,35,0,0
1701,23502,5,desktop,365,40,0,0
38,23503,5,mobile,357,38,1,10.00
46,23504,5,desktop,318,31,0,0
1803,23505,4,mobile,331,61,2,12.50
531,23506,4,laptop,343,39,1,3.00
1114,23605,6,mobile,73,7,0,0
1280,23606,6,laptop,74,11,0,0
610,23607,1,desktop,583,64,0,0
559,23623,6,mobile,41,8,0,0
1333,23624,6,mobile,72,8,0,0
1136,23625,4,mobile,62,6,0,0
231,23626,4,mobile,121,9,0,0
2356,23644,5,laptop,752,99,1,3.00
771,23651,4,laptop,368,34,0,0
922,23691,5,mobile,344,37,0,0
1502,23692,5,mobile,311,30,0,0
1210,23693,5,mobile,312,38,1,2.00
1579,23694,5,mobile,344,39,0,0
2031,23695,4,mobile,240,20,0,0
2253,23696,4,mobile,273,40,0,0
1055,23697,4,desktop,274,26,0,0
560,23704,6,laptop,27,3,0,0
777,23737,6,laptop,48,3,0,0
32,23771,5,laptop,65,10,0,0
1146,23777,5,peliluola,280,25,1,2.00
1884,23778,5,laptop,288,23,0,0
2182,23779,5,desktop,307,47,1,1.00
397,23780,5,mobile,330,47,1,10.00
1734,23808,5,laptop,299,23,1,1.00
150,23809,5,mobile,308,26,1,2.00
494,23810,5,other_device,279,28,0,0
2241,23811,5,mobile,265,33,0,0
2281,23821,6,mobile,50,5,1,10.00
2346,23822,6,laptop,310,24,2,3.00
1765,23835,6,laptop,57,9,2,3.00
561,23836,6,laptop,36,4,0,0
13,23837,6,laptop,82,10,1,5.00
1284,23838,6,desktop,244,39,0,0
2293,23863,6,mobile,339,39,1,10.00
1019,23864,6,desktop,370,44,1,1.00
296,23865,6,laptop,335,38,0,0
48,23866,6,laptop,326,29,0,0
1317,23880,6,laptop,462,47,0,0
1911,23881,6,other_device,490,63,1,1.00
713,23931,5,mobile,275,34,0,0
941,23970,6,laptop,27,6,0,0
1547,23992,5,mobile,341,45,0,0
1830,23993,5,mobile,351,36,0,0
66,23994,5,laptop,362,29,0,0
1936,23995,5,laptop,335,34,0,0
94,24000,4,laptop,189,23,0,0
2080,24001,1,desktop,613,64,0,0
537,24029,6,desktop,52,4,0,0
1636,24030,4,laptop,128,14,2,2.00
1634,24100,5,mobile,263,26,2,6.50
1190,24101,5,mobile,262,35,3,16.67
2366,24102,5,mobile,282,30,0,0
1991,24103,5,mobile,275,35,0,0
269,24113,6,desktop,27,4,0,0
2038,24114,6,mobile,62,1,0,0
1950,24115,6,desktop,42,4,0,0
721,24116,5,mobile,89,8,0,0
2128,24178,5,laptop,299,31,1,2.00
1517,24179,5,desktop,300,34,0,0
1581,24180,5,laptop,294,24,2,2.50
1746,24181,5,mobile,267,24,0,0
954,24189,4,laptop,248,21,0,0
275,24190,1,laptop,517,64,0,0
911,24201,5,laptop,630,63,0,0
161,24202,5,desktop,610,63,0,0
1127,24212,6,other_device,55,4,0,0
674,24213,1,mobile,66,5,0,0
1948,24327,6,other_device,15,1,0,0
784,24345,5,laptop,181,21,0,0
1527,24346,5,desktop,198,18,0,0
1868,24347,5,mobile,205,17,0,0
1468,24348,5,mobile,195,17,2,11.50
2340,24349,5,mobile,217,27,1,20.00
2204,24355,6,mobile,45,9,0,0
2109,24356,6,mobile,168,23,0,0
1632,24357,4,laptop,120,12,0,0
936,24388,6,mobile,56,7,0,0
748,24389,6,desktop,144,21,1,1.00
10,24461,4,other_device,456,50,2,1.50
592,24472,4,laptop,47,6,0,0
256,24484,4,laptop,406,39,0,0
404,24485,4,laptop,402,44,0,0
1957,24486,4,laptop,374,38,0,0
1835,24499,4,mobile,420,52,2,11.00
1061,24500,1,laptop,481,47,0,0
1044,24516,3,mobile,404,55,0,0
1125,24517,3,laptop,348,45,0,0
2288,24575,1,mobile,379,41,0,0
1886,24644,5,other_device,87,13,0,0
1107,24695,6,mobile,59,3,0,0
996,24707,2,other_device,249,29,1,1.00
674,24708,2,mobile,252,34,0,0
2152,24719,6,laptop,16,3,2,3.00
1262,24720,1,desktop,162,31,0,0
1674,24729,6,laptop,221,15,0,0
2151,24730,6,laptop,197,19,0,0
2289,24731,6,mobile,176,17,0,0
1719,24732,6,desktop,216,22,1,1.00
668,24733,6,other_device,214,31,0,0
236,24734,6,laptop,213,29,4,5.00
1267,24746,5,laptop,188,17,0,0
2271,24762,6,laptop,81,13,0,0
2256,24775,5,laptop,647,56,0,0
957,24776,5,laptop,672,74,1,3.00
1657,24783,6,mobile,219,24,1,20.00
546,24809,6,desktop,21,3,0,0
1520,24852,6,peliluola,17,2,0,0
1382,24853,1,other_device,523,64,1,1.00
36,24901,6,mobile,22,0,0,0
1827,24902,4,mobile,72,5,0,0
2357,24942,2,mobile,384,46,0,0
0,24943,2,mobile,353,35,0,0
1373,24960,6,laptop,25,4,1,3.00
1252,24961,5,desktop,159,18,0,0
257,25002,6,laptop,20,1,0,0
1294,25003,6,desktop,15,4,2,5.50
1461,25052,5,peliluola,168,18,0,0
2059,25095,6,mobile,17,1,0,0
1330,25130,6,mobile,50,9,0,0
103,25150,3,desktop,335,32,0,0
799,25151,3,laptop,311,31,0,0
1708,25152,3,mobile,277,27,0,0
154,25160,6,mobile,17,1,0,0
1504,25201,4,desktop,78,7,0,0
709,25286,6,laptop,179,15,0,0
977,25287,6,mobile,484,61,2,20.00
738,25288,6,mobile,486,44,0,0
1434,25289,6,laptop,472,49,1,3.00
1249,25313,6,desktop,350,32,0,0
973,25314,6,mobile,385,37,4,11.75
356,25315,6,mobile,393,41,0,0
2343,25316,5,laptop,193,28,2,11.50
605,25317,5,laptop,203,18,0,0
2295,25318,5,other_device,199,26,2,3.00
2012,25319,5,desktop,215,25,0,0
1012,25320,5,mobile,206,26,0,0
592,25321,5,laptop,208,19,0,0
2312,25330,5,mobile,190,18,0,0
130,25331,4,laptop,160,16,0,0
375,25440,5,mobile,281,44,1,10.00
1342,25441,5,peliluola,259,29,0,0
2299,25448,1,laptop,208,17,0,0
1894,25491,1,peliluola,32,6,0,0
914,25492,1,other_device,136,23,1,1.00
2205,25528,5,laptop,45,3,0,0
1123,25556,6,mobile,26,2,0,0
2250,25557,5,mobile,42,5,0,0
1530,25594,6,mobile,35,5,0,0
610,25609,2,desktop,640,70,0,0
1954,25617,6,desktop,13,5,2,2.00
1594,25618,5,peliluola,115,11,0,0
1881,25619,4,mobile,85,12,0,0
1583,25620,2,laptop,140,18,0,0
2068,25663,6,mobile,310,36,0,0
229,25701,3,peliluola,1029,100,0,0
377,25714,6,laptop,6,1,0,0
579,25738,3,laptop,279,33,0,0
1265,25774,1,laptop,596,64,0,0
1932,25813,6,laptop,11,1,0,0
1444,25814,5,mobile,202,22,2,20.00
2047,25815,6,laptop,326,35,0,0
730,25855,5,desktop,188,19,0,0
1097,25856,5,mobile,182,16,2,11.50
16,25857,5,mobile,157,13,0,0
2365,25858,5,desktop,177,16,1,1.00
2044,25859,5,mobile,159,14,0,0
